stationcode,sampledate,csci,comid,masterid
106WER016,2003-09-16T07:00:00Z,1.10150368,8234604,106WER016
106WER016,2009-09-16T07:00:00Z,1.15462139,8234604,106WER016
106WER016,2009-10-20T07:00:00Z,1.05146295,8234604,106WER016
106WER037,2003-08-14T07:00:00Z,1.12145423,8241296,106WER037
106WER037,2003-08-14T07:00:00Z,1.04010701,8241296,106WER037
106YJCENT,2017-06-21T07:00:00Z,1.19482468,8243832,106YJCENT
106YJCENT,2016-07-07T07:00:00Z,1.16779721,8243832,106YJCENT
106YJCENT,2019-07-08T07:00:00Z,0.98581495,8243832,106YJCENT
106YJCENT,2018-09-05T07:00:00Z,0.96694852,8243832,106YJCENT
107PS0021,2014-07-14T07:00:00Z,1.07256332,8315591,107PS0021
107PS0021,2008-09-03T07:00:00Z,1.06590769,8315591,107PS0021
107RWCBHW,2011-08-03T07:00:00Z,0.88232201,8316099,107RWCBHW
107WE0605,2000-09-19T07:00:00Z,1.00100132,8318041,107WE0605
107WE0605,2000-09-19T07:00:00Z,0.90173452,8318041,107WE0605
107WE0605,2000-09-19T07:00:00Z,1.00777168,8318041,107WE0605
107WE0750,2001-08-07T07:00:00Z,0.77895219,8318353,107WE0750
107WE0750,2001-08-07T07:00:00Z,1.02531447,8318353,107WE0750
107WER092,2003-08-12T07:00:00Z,0.85750078,8315549,107WER092
107WER092,2003-08-12T07:00:00Z,0.85185708,8315549,107WER092
107WER092,2012-08-27T07:00:00Z,0.86946083,8315549,107WER092
108FCA013,2008-09-09T07:00:00Z,0.93910274,8315767,108FCA013
108PS0197,2012-08-16T07:00:00Z,0.87839153,8315639,108PS0197
108WE1090,2002-08-20T07:00:00Z,1.00429289,8315767,108WE1090
108WE1090,2002-08-20T07:00:00Z,0.90250344,8315767,108WE1090
109CE0101,2005-08-30T07:00:00Z,0.66361377,8318169,109CE0101
109CE0101,2005-08-30T07:00:00Z,0.81346396,8318169,109CE0101
109PS0162,2011-07-20T07:00:00Z,0.83400313,8316819,109PS0162
109WE1051,2002-07-16T07:00:00Z,0.7440433,8316787,109WE1051
109WE1051,2002-07-16T07:00:00Z,0.58933584,8316787,109WE1051
110CE0229,2006-07-19T07:00:00Z,0.78625368,8316929,110CE0229
110CE0229,2006-07-19T07:00:00Z,0.82712558,8316929,110CE0229
110CE0325,2007-08-14T07:00:00Z,0.76586348,8316929,110CE0325
110CE0325,2007-08-14T07:00:00Z,0.87106751,8316929,110CE0325
110CE0485,2004-06-23T07:00:00Z,0.65070303,8316885,110CE0485
110CE0485,2004-06-23T07:00:00Z,0.78935813,8316885,110CE0485
110CE0613,2005-08-31T07:00:00Z,0.24239825,8316905,110CE0613
110CE0613,2005-08-31T07:00:00Z,0.32994601,8316905,110CE0613
110ECSLSF,2011-07-26T07:00:00Z,0.89278603,8317131,110ECSLSF
110FCA102,2019-06-18T07:00:00Z,0.94797806,8317019,110FCA102
110FCA102,2013-07-25T07:00:00Z,0.6661029,8317019,110FCA102
110FCA102,2009-08-19T07:00:00Z,0.73909726,8317019,110FCA102
110PS0114,2010-07-21T07:00:00Z,0.97047274,8317105,110PS0114
110SMCATH,2011-07-27T07:00:00Z,1.07617466,8317181,110SMCATH
110WE0838,2001-08-08T07:00:00Z,0.84138225,8317011,110WE0838
110WE0838,2001-08-08T07:00:00Z,0.86437138,8317011,110WE0838
111BBRBCC,2009-09-23T07:00:00Z,1.04625846,8297465,111BBRBCC
111BGCAER,2014-06-11T07:00:00Z,0.86104468,8292877,111BGCAER
111BGCAER,2016-07-06T07:00:00Z,1.00835125,8292877,111BGCAER
111BGCAER,2015-07-08T07:00:00Z,0.93590883,8292877,111BGCAER
111BGCAER,2017-07-18T07:00:00Z,0.98701278,8292877,111BGCAER
111BGCAER,2009-10-06T07:00:00Z,1.16905272,8292877,111BGCAER
111BVCMFE,2016-06-02T07:00:00Z,1.00051729,8297229,111BVCMFE
111BVCMFE,2017-07-17T07:00:00Z,0.93220899,8297229,111BVCMFE
111BVCMFE,2018-07-17T07:00:00Z,1.02641499,8297229,111BVCMFE
111CE0089,2004-06-22T07:00:00Z,0.79545342,2705613,111CE0089
111CE0089,2004-06-22T07:00:00Z,0.84497303,2705613,111CE0089
111CE0551,2015-05-27T07:00:00Z,1.18719313,8308798,111CE0551
111CE0551,2005-07-27T07:00:00Z,1.10257549,8308798,111CE0551
111CE0551,2005-07-27T07:00:00Z,0.9256338,8308798,111CE0551
111CE0569,2010-05-11T07:00:00Z,0.71277516,8284792,111CE0569
111CE0569,2010-06-15T07:00:00Z,0.75561053,8284792,111CE0569
111CE0569,2006-07-18T07:00:00Z,1.08604414,8284792,111CE0569
111CE0569,2006-07-18T07:00:00Z,0.96127727,8284792,111CE0569
111CE0569,2010-07-20T07:00:00Z,0.92678371,8284792,111CE0569
111CE0569,2010-09-01T07:00:00Z,0.95456363,8284792,111CE0569
111CE0569,2010-10-11T07:00:00Z,0.95034128,8284792,111CE0569
111FC1098,2014-06-10T07:00:00Z,1.01360691,8287522,111FC1098
111FC1098,2019-06-25T07:00:00Z,0.99695595,8287522,111FC1098
111FCA063,2008-09-16T07:00:00Z,0.66147866,2706253,111FCA063
111FCA207,2009-06-03T07:00:00Z,0.71357314,8285292,111FCA207
111FCA207,2013-07-23T07:00:00Z,0.68163402,8285292,111FCA207
111FS0001,2011-07-05T07:00:00Z,1.11549679,8308998,111FS0001
111FS0007,2011-07-11T07:00:00Z,1.07588445,8308196,111FS0007
111FS0008,2012-05-02T07:00:00Z,1.10996687,8309034,111FS0008
111FS0008,2016-06-01T07:00:00Z,0.88259472,8309034,111FS0008
111FS0008,2012-06-07T07:00:00Z,1.03719688,8309034,111FS0008
541SS2xxx,2005-05-12T07:00:00Z,0.45370051,948040357,541SS2xxx
541SS2xxx,2001-05-15T07:00:00Z,0.44749643,948040357,541SS2xxx
541SS2xxx,2007-05-18T07:00:00Z,0.6059691,948040357,541SS2xxx
541SS2xxx,2004-05-20T07:00:00Z,0.55706502,948040357,541SS2xxx
541SS2xxx,2003-05-23T07:00:00Z,0.4647197,948040357,541SS2xxx
541SS2xxx,2010-06-13T07:00:00Z,0.33582389,948040357,541SS2xxx
541SS2xxx,2011-06-17T07:00:00Z,0.29829355,948040357,541SS2xxx
541SS2xxx,2006-07-18T07:00:00Z,0.35487871,948040357,541SS2xxx
541SS3xxx,2009-04-23T07:00:00Z,0.55010233,948040356,541SS3xxx
541SS3xxx,2012-04-27T07:00:00Z,0.31272808,948040356,541SS3xxx
541SS3xxx,2008-05-08T07:00:00Z,0.52865259,948040356,541SS3xxx
541SS3xxx,2002-05-12T07:00:00Z,0.56295644,948040356,541SS3xxx
541SS3xxx,2005-05-12T07:00:00Z,0.47680158,948040356,541SS3xxx
541SS3xxx,2001-05-15T07:00:00Z,0.58546723,948040356,541SS3xxx
541SS3xxx,2007-05-18T07:00:00Z,0.53403911,948040356,541SS3xxx
541SS3xxx,2004-05-20T07:00:00Z,0.5886511,948040356,541SS3xxx
541SS3xxx,2003-05-23T07:00:00Z,0.58806596,948040356,541SS3xxx
541SS3xxx,2010-06-13T07:00:00Z,0.60131572,948040356,541SS3xxx
541SS3xxx,2011-06-17T07:00:00Z,0.36451572,948040356,541SS3xxx
541SS3xxx,2006-07-18T07:00:00Z,0.41946068,948040356,541SS3xxx
541SS4xxx,2009-04-23T07:00:00Z,0.31478186,19772179,541SS4xxx
541SS4xxx,2012-04-27T07:00:00Z,0.3292866,19772179,541SS4xxx
541SS4xxx,2008-05-08T07:00:00Z,0.35214119,19772179,541SS4xxx
541SS4xxx,2002-05-12T07:00:00Z,0.4563888,19772179,541SS4xxx
111FS0008,2017-06-20T07:00:00Z,1.08106055,8309034,111FS0008
111FS0008,2011-07-06T07:00:00Z,1.1128422,8309034,111FS0008
111FS0008,2018-07-09T07:00:00Z,1.08451245,8309034,111FS0008
111FS0008,2012-07-19T07:00:00Z,1.12859938,8309034,111FS0008
111HSCAER,2011-07-26T07:00:00Z,1.06435872,8305452,111HSCAER
111PAL105,2011-07-13T07:00:00Z,1.03358092,8284780,111PAL105
111PS0008,2008-09-09T07:00:00Z,0.44042221,8303686,111PS0008
111PS0008,2008-09-29T07:00:00Z,0.38204828,8303686,111PS0008
111PS0013,2008-08-19T07:00:00Z,0.84184202,2705873,111PS0013
111PS0057,2008-08-18T07:00:00Z,0.90975889,2705647,111PS0057
111PS0060,2008-10-07T07:00:00Z,0.41636542,8292809,111PS0060
111PS0095,2009-08-27T07:00:00Z,1.03827053,8288634,111PS0095
111PS0110,2014-06-09T07:00:00Z,1.02470103,8308814,111PS0110
111PS0110,2009-06-24T07:00:00Z,1.05926973,8308814,111PS0110
111PS0121,2010-07-20T07:00:00Z,0.77194407,8285008,111PS0121
111PS0144,2010-08-18T07:00:00Z,0.9763816,8294689,111PS0144
111PS0159,2011-07-14T07:00:00Z,0.75688255,8287442,111PS0159
111PS0160,2011-07-25T07:00:00Z,1.14128233,8306902,111PS0160
111PS0169,2011-07-25T07:00:00Z,1.14292426,2703219,111PS0169
111PS0178,2012-08-14T07:00:00Z,1.01329275,2703063,111PS0178
111PS0204,2010-08-17T07:00:00Z,0.91947494,8309206,111PS0204
111PS0237,2013-09-12T07:00:00Z,0.78333819,2706215,111PS0237
111RSCAER,2011-08-08T07:00:00Z,1.03134441,8294601,111RSCAER
111WE0600,2000-08-02T07:00:00Z,0.56426097,2702269,111WE0600
111WE0600,2000-08-02T07:00:00Z,0.55829743,2702269,111WE0600
111WE0600,2000-08-02T07:00:00Z,0.59408973,2702269,111WE0600
111WE0606,2000-08-23T07:00:00Z,0.98730791,8288630,111WE0606
111WE0606,2000-08-23T07:00:00Z,0.96501144,8288630,111WE0606
111WE0606,2000-08-23T07:00:00Z,1.01670309,8288630,111WE0606
111WE0618,2003-07-23T07:00:00Z,0.92312317,2703093,111WE0618
111WE0618,2003-07-23T07:00:00Z,0.81262876,2703093,111WE0618
111WE0813,2004-05-07T07:00:00Z,0.92512724,2709217,111WE0813
111WE0814,2004-05-13T07:00:00Z,0.71502836,2708823,111WE0814
111WE0814,2001-06-19T07:00:00Z,0.71469696,2708823,111WE0814
111WE0816,2013-06-12T07:00:00Z,0.9647166,8305328,111WE0816
111WE0816,2001-08-14T07:00:00Z,1.17437343,8305328,111WE0816
111WE0816,2001-08-14T07:00:00Z,0.67874211,8305328,111WE0816
111WE0816,2001-08-14T07:00:00Z,1.0907903,8305328,111WE0816
111WE0825,2001-07-10T07:00:00Z,0.79553417,2705433,111WE0825
111WE0825,2001-07-10T07:00:00Z,0.72620644,2705433,111WE0825
111WE0825,2001-07-10T07:00:00Z,0.84867997,2705433,111WE0825
111WE0832,2001-07-24T07:00:00Z,1.05015842,8287730,111WE0832
111WE0832,2001-07-24T07:00:00Z,0.88843241,8287730,111WE0832
111WE0832,2001-07-24T07:00:00Z,0.96883481,8287730,111WE0832
111WE0837,2002-07-09T07:00:00Z,0.8369924,8294791,111WE0837
111WE0837,2002-07-09T07:00:00Z,0.83655651,8294791,111WE0837
111WE0844,2002-08-08T07:00:00Z,1.12188823,8284834,111WE0844
111WE0844,2002-08-08T07:00:00Z,1.04911206,8284834,111WE0844
111WE1050,2013-06-12T07:00:00Z,1.20194777,8297445,111WE1050
111WE1050,2002-06-25T07:00:00Z,1.22050565,8297445,111WE1050
111WE1050,2002-06-25T07:00:00Z,1.25251519,8297445,111WE1050
111WE1056,2002-07-11T07:00:00Z,0.94303592,2706393,111WE1056
111WE1056,2002-07-11T07:00:00Z,0.92702879,2706393,111WE1056
111WE1057,2002-07-30T07:00:00Z,0.96852391,2704051,111WE1057
111WE1057,2002-07-30T07:00:00Z,0.86345326,2704051,111WE1057
111WE1065,2002-06-27T07:00:00Z,1.12785395,8308404,111WE1065
111WE1065,2002-06-27T07:00:00Z,1.09491726,8308404,111WE1065
111WE1071,2002-06-26T07:00:00Z,0.7311927,8297463,111WE1071
111WE1071,2002-06-26T07:00:00Z,0.87391579,8297463,111WE1071
111WE1071,2012-07-26T07:00:00Z,1.2253584,8297463,111WE1071
111WE1074,2002-07-31T07:00:00Z,0.8571,2703197,111WE1074
111WE1074,2002-07-31T07:00:00Z,0.90748306,2703197,111WE1074
111WE1075,2002-07-10T07:00:00Z,0.88763094,8285444,111WE1075
111WE1075,2002-07-10T07:00:00Z,1.01331894,8285444,111WE1075
111WE1092,2002-08-14T07:00:00Z,1.02798284,2706555,111WE1092
111WE1092,2002-08-14T07:00:00Z,1.09599375,2706555,111WE1092
111WE1106,2002-08-01T07:00:00Z,0.57767819,2702017,111WE1106
111WE1106,2002-08-01T07:00:00Z,0.73508256,2702017,111WE1106
111WER003,2014-06-10T07:00:00Z,0.88406601,8305416,111WER003
111WER003,2003-08-06T07:00:00Z,0.96305844,8305416,111WER003
111WER003,2003-08-06T07:00:00Z,0.99596269,8305416,111WER003
111WER003,2004-09-21T07:00:00Z,1.01917569,8305416,111WER003
111WER008,2012-07-23T07:00:00Z,1.05366814,8308060,111WER008
111WER008,2003-08-07T07:00:00Z,1.06711484,8308060,111WER008
111WER008,2003-08-07T07:00:00Z,1.05744808,8308060,111WER008
111WER008,2004-09-21T07:00:00Z,0.94268635,8308060,111WER008
111WER022,2003-08-05T07:00:00Z,1.01719348,8294601,111WER022
111WER022,2003-08-05T07:00:00Z,0.92078409,8294601,111WER022
541SS4xxx,2005-05-12T07:00:00Z,0.51164855,19772179,541SS4xxx
541SS4xxx,2001-05-16T07:00:00Z,0.50810679,19772179,541SS4xxx
541SS4xxx,2007-05-18T07:00:00Z,0.48092267,19772179,541SS4xxx
541SS4xxx,2004-05-20T07:00:00Z,0.39770333,19772179,541SS4xxx
541SS4xxx,2003-05-23T07:00:00Z,0.34973896,19772179,541SS4xxx
541SS4xxx,2010-06-13T07:00:00Z,0.32570841,19772179,541SS4xxx
541SS4xxx,2011-06-17T07:00:00Z,0.33543608,19772179,541SS4xxx
541SS4xxx,2006-07-18T07:00:00Z,0.55639189,19772179,541SS4xxx
541SS5xxx,2010-04-21T07:00:00Z,0.28536199,19772197,541SS5xxx
541SS5xxx,2009-04-23T07:00:00Z,0.27820559,19772197,541SS5xxx
541SS5xxx,2012-04-27T07:00:00Z,0.31966932,19772197,541SS5xxx
541SS5xxx,2008-05-08T07:00:00Z,0.28709532,19772197,541SS5xxx
541SS5xxx,2005-05-12T07:00:00Z,0.25136999,19772197,541SS5xxx
541SS5xxx,2002-05-13T07:00:00Z,0.33641808,19772197,541SS5xxx
541SS5xxx,2001-05-16T07:00:00Z,0.4026889,19772197,541SS5xxx
541SS5xxx,2007-05-18T07:00:00Z,0.32759655,19772197,541SS5xxx
111WER036,2003-09-30T07:00:00Z,0.92776395,2706761,111WER036
111WER036,2003-09-30T07:00:00Z,0.92423148,2706761,111WER036
111WER046,2015-08-11T07:00:00Z,0.96484784,8287544,111WER046
111WER046,2003-10-01T07:00:00Z,1.06761824,8287544,111WER046
111WER046,2003-10-01T07:00:00Z,0.88293936,8287544,111WER046
111WER047,2015-08-11T07:00:00Z,0.78323483,8287590,111WER047
111WER047,2003-10-01T07:00:00Z,0.99083608,8287590,111WER047
111WER047,2003-10-01T07:00:00Z,1.07912014,8287590,111WER047
111WER077,2003-07-22T07:00:00Z,1.05672137,8284864,111WER077
111WER077,2003-07-22T07:00:00Z,0.84926081,8284864,111WER077
111WER077,2004-09-22T07:00:00Z,0.71673469,8284864,111WER077
111WER098,2003-09-24T07:00:00Z,0.99090679,2705443,111WER098
111WER098,2003-09-24T07:00:00Z,0.912581,2705443,111WER098
111WER159,2009-05-21T07:00:00Z,0.9677546,8308468,111WER159
111WER159,2009-06-24T07:00:00Z,1.1519781,8308468,111WER159
111WER159,2004-06-29T07:00:00Z,1.11100808,8308468,111WER159
111WER159,2004-06-29T07:00:00Z,1.14101451,8308468,111WER159
111WER159,2009-08-03T07:00:00Z,1.17071481,8308468,111WER159
111WER159,2009-09-16T07:00:00Z,1.10750356,8308468,111WER159
111WER159,2004-09-20T07:00:00Z,1.04613692,8308468,111WER159
111WER159,2009-10-19T07:00:00Z,1.13996409,8308468,111WER159
112PS0157,2011-07-12T07:00:00Z,0.87687772,2544631,112PS0157
112WE1063,2002-09-10T07:00:00Z,0.86313675,2544757,112WE1063
112WE1063,2002-09-10T07:00:00Z,1.06914772,2544757,112WE1063
112WER078,2003-07-22T07:00:00Z,0.79615201,2544661,112WER078
112WER078,2003-07-22T07:00:00Z,0.76366489,2544661,112WER078
113CE0001,2004-06-08T07:00:00Z,0.88209443,2662279,113CE0001
113CE0001,2004-06-08T07:00:00Z,0.77975481,2662279,113CE0001
113CE0001,2004-06-29T07:00:00Z,0.74097589,2662279,113CE0001
113CE0001,2004-06-29T07:00:00Z,0.79446036,2662279,113CE0001
113CE0001,2005-07-25T07:00:00Z,0.77355277,2662279,113CE0001
113CE0001,2005-07-25T07:00:00Z,0.78160178,2662279,113CE0001
113CE0001,2005-09-12T07:00:00Z,0.79581496,2662279,113CE0001
113CE0001,2005-09-12T07:00:00Z,0.92793812,2662279,113CE0001
113CE0097,2005-07-26T07:00:00Z,1.1433271,2664265,113CE0097
113CE0097,2005-07-26T07:00:00Z,1.00957132,2664265,113CE0097
113CE0097,2006-08-01T07:00:00Z,1.09127815,2664265,113CE0097
113CE0097,2006-08-01T07:00:00Z,0.98522779,2664265,113CE0097
113CE0097,2006-08-21T07:00:00Z,1.02648153,2664265,113CE0097
113CE0097,2006-08-21T07:00:00Z,1.08253253,2664265,113CE0097
113CE0097,2005-09-13T07:00:00Z,0.93512298,2664265,113CE0097
113CE0097,2005-09-13T07:00:00Z,1.09867996,2664265,113CE0097
113CE0487,2004-06-30T07:00:00Z,0.85083512,2664789,113CE0487
113CE0487,2004-06-30T07:00:00Z,0.88374829,2664789,113CE0487
113GAR010,2009-06-08T07:00:00Z,0.95336337,2666411,113GAR010
113GAR010,2012-08-27T07:00:00Z,0.9730375,2666411,113GAR010
113GAR011,2011-08-22T07:00:00Z,0.95891151,2666309,113GAR011
113GAR015,2016-06-22T07:00:00Z,0.73412126,2666843,113GAR015
113GAR015,2011-08-23T07:00:00Z,0.79539599,2666843,113GAR015
113GAR015,2013-09-09T07:00:00Z,0.60414325,2666843,113GAR015
113GAR021,2008-07-21T07:00:00Z,0.930224,2666269,113GAR021
113GAR030,2016-08-17T07:00:00Z,0.91501549,2666381,113GAR030
113GAR030,2009-08-26T07:00:00Z,0.80515817,2666381,113GAR030
113GAR030,2012-08-28T07:00:00Z,0.74616419,2666381,113GAR030
113GAR038,2009-06-08T07:00:00Z,0.92341697,2666409,113GAR038
113GAR038,2012-09-10T07:00:00Z,1.06791583,2666409,113GAR038
113GAR045,2008-08-27T07:00:00Z,0.55968878,2666093,113GAR045
113GAR046,2009-06-08T07:00:00Z,0.97685865,2666381,113GAR046
113GAR046,2012-06-18T07:00:00Z,0.88921728,2666381,113GAR046
113GAR046,2017-08-01T07:00:00Z,0.96464854,2666381,113GAR046
113GAR046,2014-09-02T07:00:00Z,0.88290245999999994,2666381,113GAR046
113GAR061,2012-06-19T07:00:00Z,0.50270298,2666303,113GAR061
113GAR061,2009-07-01T07:00:00Z,0.88992861,2666303,113GAR061
113GAR061,2017-08-02T07:00:00Z,1.02082401,2666303,113GAR061
113GAR061,2014-09-03T07:00:00Z,0.85672971,2666303,113GAR061
113GAR062,2009-06-30T07:00:00Z,0.95600064,2666375,113GAR062
113GAR062,2012-08-27T07:00:00Z,0.95286445,2666375,113GAR062
113GAR084,2010-06-28T07:00:00Z,1.09865341,2666145,113GAR084
113GAR085,2008-07-29T07:00:00Z,1.01562129,2666269,113GAR085
113GAR087,2010-06-29T07:00:00Z,0.78402148,2666243,113GAR087
113GAR087,2013-08-06T07:00:00Z,0.81876429,2666243,113GAR087
113GAR087,2012-09-11T07:00:00Z,0.8082912,2666243,113GAR087
113GAR089,2017-05-30T07:00:00Z,1.04054393,2666257,113GAR089
113GAR089,2010-06-14T07:00:00Z,1.14227816,2666257,113GAR089
113GAR089,2011-06-20T07:00:00Z,1.12045458,2666257,113GAR089
113GAR089,2015-06-30T07:00:00Z,0.91747346,2666257,113GAR089
113GAR089,2009-08-05T07:00:00Z,0.7225191,2666257,113GAR089
113GAR089,2008-08-06T07:00:00Z,0.72386534,2666257,113GAR089
113GAR094,2010-07-27T07:00:00Z,0.77495177,2666381,113GAR094
113GAR105,2017-05-30T07:00:00Z,0.91116373,2666269,113GAR105
113GAR105,2010-06-14T07:00:00Z,1.09340991,2666269,113GAR105
113GAR105,2011-06-20T07:00:00Z,1.09621439,2666269,113GAR105
113GAR105,2015-06-30T07:00:00Z,0.89560131,2666269,113GAR105
113GAR105,2009-08-04T07:00:00Z,0.8118714,2666269,113GAR105
113GAR105,2008-08-19T07:00:00Z,0.68252876,2666269,113GAR105
113GAR109,2008-08-27T07:00:00Z,0.54309799,2666085,113GAR109
113GAR110,2009-06-30T07:00:00Z,0.94494952,2666405,113GAR110
113GAR110,2015-07-21T07:00:00Z,0.98666063,2666405,113GAR110
113GAR110,2014-09-02T07:00:00Z,1.12361934,2666405,113GAR110
113GAR112,2017-05-31T07:00:00Z,1.12140259,2666835,113GAR112
113GAR112,2010-06-15T07:00:00Z,1.16410601,2666835,113GAR112
541SS5xxx,2004-05-20T07:00:00Z,0.34013193,19772197,541SS5xxx
541SS5xxx,2003-05-23T07:00:00Z,0.34211096,19772197,541SS5xxx
541SS5xxx,2010-06-13T07:00:00Z,0.30820482,19772197,541SS5xxx
541SS5xxx,2011-06-17T07:00:00Z,0.52444532,19772197,541SS5xxx
541SS5xxx,2006-07-18T07:00:00Z,0.29061305,19772197,541SS5xxx
542DPCDPC,2008-06-18T07:00:00Z,0.67068553,16594797,542DPCDPC
544CR1003,2013-06-04T07:00:00Z,0.26054296,1897364,544CR1003
113GAR112,2015-07-01T07:00:00Z,0.9641514,2666835,113GAR112
113GAR112,2014-07-22T07:00:00Z,0.96408431000000006,2666835,113GAR112
113GAR112,2009-08-04T07:00:00Z,1.02939508,2666835,113GAR112
113GAR112,2013-08-05T07:00:00Z,0.84157129,2666835,113GAR112
113GAR112,2011-08-22T07:00:00Z,1.09017674,2666835,113GAR112
113GAR118,2010-07-26T07:00:00Z,1.04081296,2666405,113GAR118
113GAR118,2012-09-10T07:00:00Z,1.11428966,2666405,113GAR118
113GAR178,2011-06-21T07:00:00Z,1.04433817,2666337,113GAR178
113GAR178,2014-07-23T07:00:00Z,1.17513688,2666337,113GAR178
113GAR178,2016-08-16T07:00:00Z,1.18823208,2666337,113GAR178
113GAR178,2013-09-09T07:00:00Z,1.24144969,2666337,113GAR178
113GAR217,2008-07-22T07:00:00Z,0.39227923,2666211,113GAR217
113GAR244,2010-06-28T07:00:00Z,1.06518058,2666155,113GAR244
113GAR244,2015-07-20T07:00:00Z,1.02675917,2666155,113GAR244
113GAR245,2008-08-20T07:00:00Z,1.00888376,2666293,113GAR245
113PS0012,2008-09-09T07:00:00Z,1.08903661,2664261,113PS0012
113PS0076,2012-08-02T07:00:00Z,1.15380193,2666835,113PS0076
113PS0076,2012-08-22T07:00:00Z,1.10669847,2666835,113PS0076
113PS0084,2009-08-18T07:00:00Z,1.05905217,2663891,113PS0084
113PS0100,2009-08-25T07:00:00Z,0.8563414,2664095,113PS0100
113PS0120,2010-09-14T07:00:00Z,0.78913899,2664653,113PS0120
113PS0132,2010-09-15T07:00:00Z,0.74846807,2662241,113PS0132
113PS0168,2011-07-06T07:00:00Z,0.96447214,8281673,113PS0168
113PS0196,2012-08-01T07:00:00Z,0.92090652,2662251,113PS0196
113PS0216,2013-09-03T07:00:00Z,0.91127958,8281271,113PS0216
113PS0232,2013-09-04T07:00:00Z,0.54439257,8281015,113PS0232
113PS0268,2014-06-11T07:00:00Z,0.99011773,2664619,113PS0268
113WE0590,2000-08-24T07:00:00Z,0.66339758,2664495,113WE0590
113WE0590,2000-08-24T07:00:00Z,0.86104096,2664495,113WE0590
113WE0619,2000-08-22T07:00:00Z,0.61320539,2663845,113WE0619
113WE0619,2000-08-22T07:00:00Z,0.79539648,2663845,113WE0619
113WER082,2003-09-03T07:00:00Z,0.98425829,2663889,113WER082
113WER082,2003-09-03T07:00:00Z,1.08629789,2663889,113WER082
113WER082,2004-09-21T07:00:00Z,0.83177742,2663889,113WER082
113WER086,2003-09-04T07:00:00Z,1.08453229,2664327,113WER086
113WER086,2003-09-04T07:00:00Z,1.08344356,2664327,113WER086
113WER088,2003-08-18T07:00:00Z,0.78052959,2664915,113WER088
113WER088,2003-08-18T07:00:00Z,0.72605061,2664915,113WER088
114BSCURx,2002-06-24T07:00:00Z,0.81063504,8272593,114BSCURx
114CE0059,2004-06-07T07:00:00Z,0.79432457,8267963,114CE0059
114CE0059,2004-06-07T07:00:00Z,0.86906444,8267963,114CE0059
114CE0131,2005-06-28T07:00:00Z,0.8181444,8270719,114CE0131
114CE0131,2005-06-28T07:00:00Z,0.87304291999999994,8270719,114CE0131
114CE0131,2012-07-31T07:00:00Z,0.76747625,8270719,114CE0131
114CE0183,2005-06-29T07:00:00Z,0.84134732,8272561,114CE0183
114CE0183,2005-06-29T07:00:00Z,0.71427009,8272561,114CE0183
114CE0259,2006-06-13T07:00:00Z,1.00304395,8271909,114CE0259
114CE0259,2006-06-13T07:00:00Z,0.94617756,8271909,114CE0259
114CE0283,2006-08-22T07:00:00Z,0.51461221,8268071,114CE0283
114CE0283,2006-08-22T07:00:00Z,0.70445393,8268071,114CE0283
114CE0291,2015-05-19T07:00:00Z,0.92032519,8271905,114CE0291
114CE0291,2007-07-11T07:00:00Z,0.7718569,8271905,114CE0291
114CE0291,2007-07-11T07:00:00Z,0.8419131,8271905,114CE0291
114CE0535,2005-05-23T07:00:00Z,0.70372451,8273317,114CE0535
114CE0535,2005-05-23T07:00:00Z,0.7721589,8273317,114CE0535
114CE0567,2004-05-24T07:00:00Z,0.60313493,948010117,114CE0567
114CE0567,2004-05-24T07:00:00Z,0.51497997,948010117,114CE0567
114CE0603,2004-06-09T07:00:00Z,0.65298874,8268127,114CE0603
114CE0603,2004-06-09T07:00:00Z,0.89421842,8268127,114CE0603
114CE0695,2007-07-10T07:00:00Z,0.56375192,8273645,114CE0695
114CE0695,2007-07-10T07:00:00Z,0.63776371,8273645,114CE0695
114CR0903,2013-08-26T07:00:00Z,0.52575981,8270711,114CR0903
114CR0903,2013-09-25T07:00:00Z,0.67040764,8270711,114CR0903
114DCURxx,2002-06-26T07:00:00Z,1.01212317,8270515,114DCURxx
114FCA002,2009-06-02T07:00:00Z,0.48479919,8272561,114FCA002
114FCA002,2009-06-02T07:00:00Z,0.47436232,8272561,114FCA002
114FCA031,2009-08-03T07:00:00Z,0.67593467,8270711,114FCA031
114FCA031,2008-09-15T07:00:00Z,0.61773018,8270711,114FCA031
114FCA199,2009-06-04T07:00:00Z,0.87178944,8271877,114FCA199
114FCA199,2013-08-01T07:00:00Z,0.82246181,8271877,114FCA199
545PS0335,2010-07-26T07:00:00Z,0.78094898,19778861,545PS0335
114MLCURx,2002-06-19T07:00:00Z,0.65426949,8268459,114MLCURx
114MRCMRx,2002-06-25T07:00:00Z,0.98663165,8268617,114MRCMRx
114PS0088,2009-08-19T07:00:00Z,0.68814067,8270989,114PS0088
114PS0145,2011-06-20T07:00:00Z,0.95503012,8270595,114PS0145
114PS0149,2012-07-10T07:00:00Z,0.54279128,948010117,114PS0149
114PS0152,2011-07-07T07:00:00Z,0.89541185,8272771,114PS0152
114PS0152,2011-08-18T07:00:00Z,0.66228954,8272771,114PS0152
114PS0209,2013-06-10T07:00:00Z,0.61461643,8271511,114PS0209
114PS0229,2013-06-04T07:00:00Z,0.836677,8272309,114PS0229
114PS0344,2017-06-13T07:00:00Z,1.03001352,8271035,114PS0344
