stationcode,sampledate,asci,comid,masterid
404M07364,2018-06-21T07:00:00Z,NA,20364949,404M07364
404M07368,2018-06-20T07:00:00Z,NA,20365889,404M07368
SMC01384,2018-06-19T07:00:00Z,NA,20365093,SMC01384
SMC01640,2018-06-19T07:00:00Z,NA,20364739,SMC01640
903M20214,2018-05-08T07:00:00Z,NA,20342539,903M20214
903M20230,2018-05-08T07:00:00Z,NA,20342513,903M20230
903M20235,2018-06-12T07:00:00Z,NA,20344395,903M20235
907M23349,2018-05-09T07:00:00Z,NA,20331452,907M23349
907M23367,2018-05-29T07:00:00Z,NA,20332536,907M23367
907M23379,2018-05-30T07:00:00Z,NA,20333074,907M23379
SMC01726,2019-06-06T07:00:00Z,NA,22525751,SMC01726
SMC00105,2019-05-10T07:00:00Z,NA,22561260,SMC00105
901M14145,2019-06-27T07:00:00Z,NA,20350775,901M14145
801M12675,2019-04-23T07:00:00Z,NA,22560942,801M12675
801M12678,2019-04-25T07:00:00Z,NA,22563198,801M12678
801M12684,2019-06-04T07:00:00Z,NA,0,801M12684
845PS0011,2019-06-06T07:00:00Z,NA,22525749,845PS0011
901M14149,2019-05-29T07:00:00Z,NA,20348571,901M14149
SMC00206,2019-06-04T07:00:00Z,NA,20350529,SMC00206
SMC00873,2019-05-10T07:00:00Z,NA,20348415,SMC00873
205R00259,2012-06-14T07:00:00Z,0.4897941815161754,17694137,205R00259
202PES240,2017-05-30T07:00:00Z,1.152566650188206,17688199,202PES240
201LAG220,2017-06-26T07:00:00Z,0.6962332557073905,5329621,201LAG220
201LAG380,2017-06-13T07:00:00Z,1.1261360386787318,5330451,201LAG380
201LAG160,2017-05-24T07:00:00Z,0.9617224638477395,5329533,201LAG160
202PES162,2017-06-06T07:00:00Z,1.0150366156292543,17688085,202PES162
204R00319,2012-06-07T07:00:00Z,0.7517903137021443,2803791,204R00319
202PES180,2017-05-31T07:00:00Z,0.975869747853822,17688145,202PES180
911COPPER,2013-04-02T07:00:00Z,1.0043062829849008,20325695,911COPPER
201WLK190,2017-05-22T07:00:00Z,0.9264873134580602,5329363,201WLK190
202PES140,2017-06-01T07:00:00Z,0.9321723140294753,17688065,202PES140
201LAG300,2017-06-14T07:00:00Z,0.9814169669517266,5329625,201LAG300
202SGR040,2018-06-06T07:00:00Z,0.6192274118374496,17687989,202SGR040
202BUT020,2018-06-26T07:00:00Z,0.5982122982717288,17688327,202BUT020
202PES060,2018-06-27T07:00:00Z,0.46178004672657647,17688143,202PES060
202SGR150,2018-05-29T07:00:00Z,0.6431688672861265,17688013,202SGR150
204AMO180,2018-05-14T07:00:00Z,0.8355675313774996,2808559,204AMO180
202SGR130,2018-05-30T07:00:00Z,0.7411852801669213,17688293,202SGR130
202SGR010,2018-06-07T07:00:00Z,0.47108802684240136,17687955,202SGR010
202SGR110,2018-06-06T07:00:00Z,0.6921759510138391,17687931,202SGR110
304APT,2016-05-16T07:00:00Z,0.5648979279171416,17684386,304APT
304APS,2011-07-06T07:00:00Z,0.7583953670686737,17683402,304APS
304SOK,2016-05-04T07:00:00Z,0.5025534029082523,17684378,304SOK
204R00383,2012-06-11T07:00:00Z,0.8213881253768142,2804015,204R00383
309DAV,2018-05-14T07:00:00Z,NA,8200471,309DAV
304BEP,2011-07-07T07:00:00Z,0.7417225282216596,17682316,304BEP
304BH9,2011-07-21T07:00:00Z,0.9103574592820115,17682318,304BH9
304SOU,2011-07-06T07:00:00Z,0.7728750818090725,17683352,304SOU
304SL9,2011-07-21T07:00:00Z,0.8132070971709423,17682398,304SL9
911TJKC1x,2015-03-30T07:00:00Z,0.7858749054308561,20325149,911TJKC1x
304APS,2017-05-01T07:00:00Z,0.6396505478312591,17683402,304APS
304BEP,2017-05-15T07:00:00Z,0.7139521556673979,17682316,304BEP
304BH9,2017-05-15T07:00:00Z,0.6675355228618953,17682318,304BH9
309SET,2012-05-31T07:00:00Z,1.0673281843725866,8202939,309SET
309PSO,2012-05-22T07:00:00Z,0.7224451580365875,8212843,309PSO
309SAT,2012-05-23T07:00:00Z,0.5641440314954195,8213289,309SAT
309SET,2018-05-02T07:00:00Z,NA,8202939,309SET
204R00367,2012-06-12T07:00:00Z,0.8181168669331047,2804011,204R00367
312SIV,2013-05-03T07:00:00Z,0.5935211142359202,17625379,312SED113
204R00455,2012-06-13T07:00:00Z,0.7097541614581587,2804939,204R00455
635BER001,2010-07-08T07:00:00Z,1.0534701824559773,8934064,635BER001
632CHV001,2010-07-23T07:00:00Z,0.7266107511903397,8922899,632CHV001
635CLS001,2010-07-09T07:00:00Z,1.09207549373819,8934354,635CLS001
603CON001,2010-08-05T07:00:00Z,0.9888460437658956,20274121,603CON001
603GLS001,2010-08-01T07:00:00Z,0.9114096140308672,20273531,603GLS001
603MAM003,2010-08-02T07:00:00Z,0.7140565222037792,20274019,603MAM003
632MRK001,2010-07-22T07:00:00Z,0.9935614017507268,8922785,632MRK001
603MCG001,2010-08-06T07:00:00Z,0.9988112465092416,20274255,603MCG001
632NOB001,2010-07-25T07:00:00Z,NA,8923157,632NOB001
603PNC001,2010-08-07T07:00:00Z,0.9962117003315804,20276531,603PNC001
631POR001,2010-07-30T07:00:00Z,0.7205026295481043,10744584,631POR001
603RCK001,2010-08-09T07:00:00Z,0.9220419332125326,20274345,603RCK001
636SAG001,2010-07-12T07:00:00Z,0.9169501803039817,8933518,636SAG001
634SAX002,2010-07-16T07:00:00Z,0.7698486390335597,8944515,634SAX002
634TAY001,2010-07-19T07:00:00Z,0.90185605457463,8943577,634TAY001
205R00026,2012-05-14T07:00:00Z,0.4794821522185376,-9999,205R00026
634TRT005,2010-07-15T07:00:00Z,0.725803429383581,8944501,634TRT005
603UOW001,2010-08-08T07:00:00Z,0.5455148958301309,20273913,603UOW001
634UTR005,2010-07-20T07:00:00Z,0.6615086576704703,8943661,634UTR005
601WRN001,2010-08-03T07:00:00Z,0.9300512491290653,20287280,601WRN001
633WCR001,2010-07-27T07:00:00Z,0.707805526469108,8922451,633WCR001
631WWK005,2010-07-29T07:00:00Z,1.028631642263922,10744660,631WWK005
903NP9LWF,2015-05-08T07:00:00Z,0.8800181232410952,20343171,903NP9LWF
601LVC002,2018-08-23T07:00:00Z,1.0421631260306352,948090777,601LVC002
603PNC001,2018-08-07T07:00:00Z,0.8931509891437585,20276531,603PNC001
404BA0808,2014-06-03T07:00:00Z,0.7262592970061107,20364887,NA
633WCR001,2018-08-22T07:00:00Z,0.84580584380805,8922451,633WCR001
719TPPSQH,2013-05-15T07:00:00Z,1.1073252639840774,22591993,719TPPSQH
722ABSPPC,2013-05-20T07:00:00Z,0.930961053684992,22595619,722ABSPPC
719BMCPRE,2013-05-22T07:00:00Z,0.9018876385851746,22590997,719BMCPRE
719HOTCPF,2013-05-14T07:00:00Z,1.1208552404261587,22592597,719HOTCPF
705PCCPCP,2013-05-21T07:00:00Z,0.9745504419730757,22630702,705PCCPCP
719TRMDSS,2013-05-15T07:00:00Z,0.8302915758302492,22591957,719TRMDSS
719WWRPUS,2013-05-13T07:00:00Z,0.9662382040105242,22591251,719WWRPUS
719TPPSQH,2014-04-10T07:00:00Z,1.0661173443300644,22591993,719TPPSQH
719NP7AZC,2014-04-09T07:00:00Z,0.9011516859989966,22591995,719NP7AZC
719NP7BNC,2014-04-09T07:00:00Z,0.9777695122494485,22591845,719NP7BNC
719BMCPRE,2014-04-07T07:00:00Z,0.8196125909845745,22590997,719BMCPRE
722NP7CGC,2014-04-16T07:00:00Z,1.0844948564266559,22597433,722NP7CGC
911S01142,2015-03-23T07:00:00Z,0.7075394582978296,20325195,911S01142
719HOTCPF,2014-04-15T07:00:00Z,0.9648303470258127,22592597,719HOTCPF
722PS0535,2014-04-16T07:00:00Z,0.7046202238810212,22595319,722PS0535
719NP7DPC,2014-04-08T07:00:00Z,0.8822929806713048,22592497,719NP7DPC
903WE0798,2015-04-08T07:00:00Z,0.8705443499007063,20343057,903WE0798
722NP7IDC,2014-04-16T07:00:00Z,1.0045856025129796,22595407,722NP7IDC
719NP7LBC,2014-04-14T07:00:00Z,0.7573574127714604,22591861,719NP7LBC
719TRMDSS,2014-04-08T07:00:00Z,0.8395544026385562,22591957,719TRMDSS
719NP7TWP,2014-04-09T07:00:00Z,0.7972254381945696,22591981,719NP7TWP
719TPPSQH,2015-04-14T07:00:00Z,0.8515762570505135,22591993,719TPPSQH
722ABSPPC,2015-04-13T07:00:00Z,1.0315169990642052,22595619,722ABSPPC
719NP7AZC,2015-04-07T07:00:00Z,1.0870281800374615,22591995,719NP7AZC
719BMCPRE,2015-04-06T07:00:00Z,0.9531502558225381,22590997,719BMCPRE
719NP7BNC,2015-04-07T07:00:00Z,1.1035570687318308,22591845,719NP7BNC
722NP7CGC,2015-04-08T07:00:00Z,1.1016888482816103,22597433,722NP7CGC
719NP7TWP,2015-04-07T07:00:00Z,1.159258858489407,22591981,719NP7TWP
722PS0535,2015-04-08T07:00:00Z,0.5039631854476553,22595319,722PS0535
719HOTCPF,2015-04-09T07:00:00Z,0.9250733861001054,22592597,719HOTCPF
722NP7IDC,2015-04-08T07:00:00Z,1.005321305169493,22595407,722NP7IDC
719NP7LBC,2015-03-31T07:00:00Z,0.7779348005998142,22591861,719NP7LBC
719MISSCK,2015-04-06T07:00:00Z,0.6537918201457903,22591029,719MISSCK
719TRMDSS,2015-03-31T07:00:00Z,0.9460687563236381,22591957,719TRMDSS
719WWRPUS,2015-03-30T07:00:00Z,0.8752962024498382,22591251,719WWRPUS
801SAROCR,2017-06-21T07:00:00Z,0.1769981274527685,22563072,801SAROCR
801BNC530,2014-06-19T07:00:00Z,0.9771210782495443,22558750,801BNC530
801CYC398,2014-06-05T07:00:00Z,0.8249696085366369,22555802,801CYC398
801DRC025,2014-06-25T07:00:00Z,1.0340837461724737,22558770,801DRC025
801EBC686,2014-06-19T07:00:00Z,0.8317913166132405,22559688,801EBC686
801ETC226,2014-06-10T07:00:00Z,0.7094018555210532,22555344,801ETC226
801LYC271,2014-06-10T07:00:00Z,1.1687832145018435,24843846,801LYC271
801MIC042,2014-06-09T07:00:00Z,0.7527500363717332,22563070,801MIC042
801MIC370,2014-06-09T07:00:00Z,0.9313216322703964,22556002,801MIC370
905WE0679,2015-03-27T07:00:00Z,0.6781546883823972,20329654,905WE0679
802NJR147,2014-06-26T07:00:00Z,0.9891624161142818,22535148,802NJR147
801XXX305,2014-06-02T07:00:00Z,0.46679607830304887,20355334,801XXX305
801PFB019,2014-06-11T07:00:00Z,0.4111223767222022,22563072,801PFB019
801SDC180,2014-06-04T07:00:00Z,0.7921589774931972,20355428,801SDC180
801SDC418,2014-06-02T07:00:00Z,0.6166582143198882,20355428,801SDC418
802SJR116,2014-06-12T07:00:00Z,0.3152235016794843,22532986,802SJR116
801STW055,2014-06-11T07:00:00Z,0.7403987249482825,22557960,801STW055
205R00131,2012-06-03T07:00:00Z,0.5276680691388513,17695609,205R00131
801STW085,2014-06-11T07:00:00Z,0.6063037266695426,22557960,SMCR8_085
801SAR110,2014-06-12T07:00:00Z,0.2765770475964409,22563032,801SAR110
801WCC247,2014-06-05T07:00:00Z,0.7752033734860375,22555238,801WCC247
802SJR587,2014-06-03T07:00:00Z,0.7482384556195316,22535278,802SJR587
801WBC106,2014-06-25T07:00:00Z,0.8511675650156109,22558868,801WBC106
801MLC057,2015-07-01T07:00:00Z,0.8919279348191733,22557766,801MLC057
801MLC069,2015-07-06T07:00:00Z,0.743052625707639,22557786,801MLC069
801CYC398,2016-06-09T07:00:00Z,0.3697863656369353,22555802,801CYC398
801STW085,2016-06-08T07:00:00Z,0.3688651136586561,22557960,SMCR8_085
801PFB019,2017-06-27T07:00:00Z,0.3339148448140002,22563072,801PFB019
801SAR151,2017-06-22T07:00:00Z,0.3331568053527005,948070241,801SAR151
901BELOLV,2013-04-04T07:00:00Z,0.9010943181294192,20348295,901BELOLV
902ASTRLC,2013-04-03T07:00:00Z,1.0201208031592313,22550557,902ARO100
901BELOLV,2014-03-27T07:00:00Z,0.9040161093844891,20348295,901BELOLV
901BELOLV,2014-05-01T07:00:00Z,0.8078711757599523,20348295,901BELOLV
911NP9ATC,2014-03-24T07:00:00Z,0.9175482048286681,20326337,911NP9ATC
911NP9ATC,2014-04-29T07:00:00Z,1.0699930827577044,20326337,911NP9ATC
905SDBDN9,2014-03-25T07:00:00Z,0.8511734319924906,20329780,905SDBDN9
901NP9FLC,2014-03-27T07:00:00Z,0.8254013228780746,20348203,901NP9FLC
901NP9FLC,2014-04-30T07:00:00Z,0.7634246046887887,20348203,901NP9FLC
901NP9LCC,2014-03-26T07:00:00Z,0.9208497460540924,20348321,901NP9LCC
903NP9SLR,2014-03-25T07:00:00Z,0.630304288532908,20343009,903NP9SLR
911COPPER,2015-03-24T07:00:00Z,0.753699605769284,20325695,911COPPER
901BELOLV,2015-03-26T07:00:00Z,1.0415911395572515,20348295,901BELOLV
911NP9ATC,2015-04-07T07:00:00Z,0.9962841378011726,20326337,911NP9ATC
901NP9FLC,2015-03-25T07:00:00Z,0.9096270516118252,20348203,901NP9FLC
903SLFRCx,2015-05-22T07:00:00Z,1.1236948898491128,20343047,903SLFRCx
903NP9SLR,2015-03-19T07:00:00Z,0.7334417023552192,20343009,903NP9SLR
903WE0900,2015-04-08T07:00:00Z,0.9177433070654427,20343109,903WE0900
903NP9UAC,2015-04-09T07:00:00Z,0.8807825856050286,20343125,903NP9UAC
901BELOLV,2016-04-26T07:00:00Z,0.8775996141746158,20348295,901BELOLV
903ACPCT1,2016-05-05T07:00:00Z,0.9876679247139443,20343195,903ACPCT1
905SDBDN9,2016-03-29T07:00:00Z,0.509431712700565,20329780,905SDBDN9
901NP9FLC,2016-04-21T07:00:00Z,0.8503954540244587,20348203,901NP9FLC
901NP9HJC,2016-04-18T07:00:00Z,1.1011626048182228,20348197,901NP9HJC
911S00858,2016-03-24T07:00:00Z,1.0354943556099185,20326313,911S00858
911TJKC1x,2016-04-19T07:00:00Z,0.8525244057390909,20325149,911TJKC1x
909SWCASR,2016-03-21T07:00:00Z,1.0655278062521927,20332648,909SWCASR
903NP9LWF,2016-05-18T07:00:00Z,0.8805173224414394,20343171,903NP9LWF
903NP9SLR,2016-03-22T07:00:00Z,0.6589258444957671,20343009,903NP9SLR
907NP9OSD,2016-04-19T07:00:00Z,0.8325492476602276,20331400,907NP9OSD
911S01142,2016-04-19T07:00:00Z,0.5234039154717793,20325195,911S01142
903NP9PRC,2016-04-20T07:00:00Z,1.0260571924738164,20344397,903NP9PRC
903WE0900,2016-05-04T07:00:00Z,0.7566022340604208,20343109,903WE0900
903WE0798,2016-05-04T07:00:00Z,0.8797303750223248,20343057,903WE0798
905WE0679,2016-05-03T07:00:00Z,0.6718238157569686,20329654,905WE0679
903NP9UAC,2016-05-04T07:00:00Z,0.8210731873156724,20343125,903NP9UAC
911COPPER,2017-05-02T07:00:00Z,1.1097747104057103,20325695,911COPPER
903ACPCT1,2017-05-03T07:00:00Z,0.7726296221369405,20343195,903ACPCT1
905SDBDN9,2017-05-04T07:00:00Z,0.557184498121475,20329780,905SDBDN9
902NP9CWC,2017-03-20T07:00:00Z,0.8569333392127313,22549643,902NP9CWC
901NP9CSC,2017-04-04T07:00:00Z,0.9105143882508484,20348441,901NP9CSC
909NP9DCC,2017-04-03T07:00:00Z,0.8372789584701424,20332808,909NP9DCC
911NP9EPC,2017-04-17T07:00:00Z,0.8551482215482447,20325177,911NP9EPC
901NP9FLC,2017-05-10T07:00:00Z,0.6030253446835461,20348203,901NP9FLC
903SLFRCx,2017-05-03T07:00:00Z,0.9668987169235431,20343047,903SLFRCx
901NP9HJC,2017-05-11T07:00:00Z,1.0162851777171484,20348197,901NP9HJC
911NP9HTC,2017-03-28T07:00:00Z,0.7148279753839105,20325165,911NP9HTC
901NP9LCC,2017-05-10T07:00:00Z,1.0530976303589097,20348321,901NP9LCC
901NP9MRC,2017-03-27T07:00:00Z,0.9862510413065543,20348347,901NP9MRC
903NP9SLR,2017-04-19T07:00:00Z,0.7232093526814564,20343009,903NP9SLR
901S01849,2017-05-10T07:00:00Z,1.0556799706101812,20348657,901S01849
905WE0679,2017-05-04T07:00:00Z,0.810329488647254,20329654,905WE0679
911NP9SCC,2017-04-06T07:00:00Z,0.9779791192296151,20325137,911NP9SCC
909SWCASR,2017-05-02T07:00:00Z,1.089702676706943,20332648,909SWCASR
909NP9UNT,2017-04-03T07:00:00Z,1.132391487424856,20332904,909NP9UNT
903NP9UAC,2017-05-03T07:00:00Z,0.9792946709537872,20343125,903NP9UAC
903ACPCT1,2018-05-15T07:00:00Z,0.931312147396478,20343195,903ACPCT1
903ACPCT2,2018-05-17T07:00:00Z,1.1602035356975537,20343165,903ACPCT2
907SDCHC3,2018-05-29T07:00:00Z,0.4691688401762674,20332948,907SDCHC3
907S01610,2015-05-04T07:00:00Z,1.177820014728989,20332536,907S01610
911CCH80x,2018-05-09T07:00:00Z,0.8618011513400775,20325127,911CCH80x
205R00227,2012-06-05T07:00:00Z,0.6119241176368101,17693219,205R00227
903NP9UAC,2018-05-25T07:00:00Z,1.049484382315965,20343125,903NP9UAC
907SDB047,2015-04-22T07:00:00Z,0.8044331116526794,20330010,907SDB047
907SDB016,2015-04-16T07:00:00Z,0.8575480628132056,20330036,907SDB016
904CBAHC6,2008-05-06T07:00:00Z,0.73779668700939,20341917,904AHC004
911TCAM01,2008-05-07T07:00:00Z,0.3813303745744353,20326431,911TCAM01
907SDCHC3,2008-05-08T07:00:00Z,0.5312645718523519,20332948,907SDCHC3
910DZRA03,2008-05-06T07:00:00Z,0.4965916829249666,20333528,910DZRA03
904CBESC8,2008-05-09T07:00:00Z,0.42520135972917217,20342595,904CBESC8
907SDFRC2,2008-05-05T07:00:00Z,0.7643789739571085,20331412,907SDFRC2
903SLFRCx,2008-05-07T07:00:00Z,0.9837476299321329,20343047,903SLFRCx
903SLGRD2,2008-05-09T07:00:00Z,0.4376341154615084,20341577,903SLGRD2
909SHAR02,2008-05-08T07:00:00Z,0.5660306444342887,20333084,909SHAR02
911TJIND2,2008-05-08T07:00:00Z,0.8957603358388636,20324959,911TJIND2
905SDISS2,2008-05-08T07:00:00Z,0.8964085928230312,-9999,905SDISS2
903SLKYS3,2008-05-07T07:00:00Z,0.6025578874927497,20341665,903M20700
903SLKYS3,2008-05-07T07:00:00Z,0.6025578874927497,20341665,903SLKYS3
909SLAW02,2008-05-06T07:00:00Z,0.5275478633873879,20333188,909SLAW02
903SLMSA2,2008-05-09T07:00:00Z,0.40031419950706654,20341683,903SLMSA2
906LPLPC6,2008-05-07T07:00:00Z,0.5572407954411089,20332078,906LPLPC6
906LPRSC4,2008-05-07T07:00:00Z,0.9051550297429926,20331462,906LPRSC4
907SSDR11,2008-05-05T07:00:00Z,0.587266255175282,20331934,907SSDR11
901SJSJC9,2008-05-05T07:00:00Z,0.6472435185716975,20350775,901SJSJC9
901SJSMT3,2008-05-08T07:00:00Z,1.0809313610403035,20351605,901SJSMT3
902SMSND3,2008-05-06T07:00:00Z,0.5797597955987778,22548453,902SMSND3
909SSWR08,2008-05-05T07:00:00Z,0.37918558004532527,948070399,909SSWR08
911TTJR01,2008-05-05T07:00:00Z,0.4840986914627987,20326435,911TTJR01
911TJWIL3,2008-05-06T07:00:00Z,0.7589006765966168,20325305,911TJWIL3
540CDC136,2013-07-24T07:00:00Z,1.1701186990211874,17114989,540CDC136
532SFC142,2013-06-19T07:00:00Z,0.9822838508171504,20195324,532SFC142
534DCC167,2013-08-14T07:00:00Z,0.9346480855726963,342459,534DCC167
518FRM117,2013-06-17T07:00:00Z,1.1669252936310437,8039191,518FRM117
518FRM117,2013-07-29T07:00:00Z,0.8690381506014339,8039191,518FRM117
509MLC145,2013-08-06T07:00:00Z,0.7038855742889956,8020332,509MLC145
552MFC120,2013-07-22T07:00:00Z,0.8224016770792403,22050673,552MFC120
641OWC157,2013-07-24T07:00:00Z,0.9066384687908331,20318242,641OWC157
517PLC130,2013-07-28T07:00:00Z,1.1284408255905094,8058251,517PLC130
518RCC169,2013-07-29T07:00:00Z,0.7706687683100317,8029362,518RCC169
603RCC156,2013-07-16T07:00:00Z,0.9320592201183521,20276189,603RCC156
540MSJ132,2013-07-18T07:00:00Z,0.942208849598501,17112843,540MSJ132
518SPC134,2013-06-18T07:00:00Z,0.8353643110884869,8041871,518SPC134
536TRC119,2013-06-18T07:00:00Z,0.8794751318032256,17074527,536TRC119
536STR127,2013-06-17T07:00:00Z,0.6434299338774313,17081897,536STR127
105WLC135,2013-06-26T07:00:00Z,0.8460273839655333,2556363,105WLC135
105NWC151,2013-06-26T07:00:00Z,0.965986735362276,2557039,105NWC151
205R00021,2012-05-16T07:00:00Z,0.992195411434934,17694311,205R00021
205R00067,2012-06-03T07:00:00Z,0.8522620111747315,948050174,205R00067
SMC02988,2014-06-12T07:00:00Z,0.8317982037469291,22517996,SMC02988
205R00035,2012-05-24T07:00:00Z,0.395053691042421,17694105,205R00035
202R00024,2012-06-06T07:00:00Z,0.8757219428349795,17688291,202R00024
204R00473,2013-05-09T07:00:00Z,0.6616393293169229,2808535,204R00473
205R00241,2012-05-21T07:00:00Z,0.8426118279991517,17694229,205R00241
205R01198,2013-05-20T07:00:00Z,0.39505998532569153,17692585,205R01198
205R00374,2013-06-03T07:00:00Z,0.7100764217865342,17694725,205R00374
205R00602,2013-06-03T07:00:00Z,0.7080188569282141,17694451,205R00602
205R00538,2013-05-08T07:00:00Z,0.9410167913105448,17694547,205R00538
202R00072,2012-05-29T07:00:00Z,0.8155531532542553,17687547,202R00072
205R00586,2013-06-10T07:00:00Z,0.7090230807248346,17694761,205R00586
205R00707,2013-06-05T07:00:00Z,0.70507022837729,17694105,205R00707
509FCA054,2013-08-27T07:00:00Z,0.955764133982331,8020478,509FCA054
412WE0552,2018-08-02T07:00:00Z,NA,22514712,412WE0552
412M08642,2018-06-20T07:00:00Z,NA,22515036,412M08642
SMC00440,2018-05-23T07:00:00Z,NA,22515786,SMC00440
412CE0232,2018-05-30T07:00:00Z,NA,22515812,412CE0232
412M08599,2018-06-20T07:00:00Z,NA,22515824,412M08599
412M08640,2018-05-30T07:00:00Z,NA,22514878,412M08640
412M08643,2018-05-23T07:00:00Z,NA,22518274,412M08643
206FCA155,2013-07-31T07:00:00Z,1.0626423050149074,1669885,206FCA155
204SAU130,2018-05-07T07:00:00Z,0.816591595655888,2804883,204SAU130
408BA0836,2008-05-07T07:00:00Z,0.31751190256670914,17562598,408BA0836
403BA0064,2008-05-12T07:00:00Z,1.018336341389808,17572253,NA
404BA1144,2008-06-10T07:00:00Z,1.1098855898949709,20365109,404BA1144
404BA0808,2008-06-02T07:00:00Z,0.6507187892972768,20364887,NA
404BA0852,2008-06-03T07:00:00Z,0.6593032243806402,20365057,404BA0852
402BA0287,2008-06-09T07:00:00Z,1.0638343874838847,17585802,402BA0287
402BA0095,2008-05-29T07:00:00Z,0.8909095590848324,17586570,402BA0095
404BA1166,2008-06-10T07:00:00Z,0.5846403523642245,20365911,404BA1166
408BA0916,2008-05-08T07:00:00Z,0.5629148790696048,17564016,408BA0916
403BA0140,2008-05-21T07:00:00Z,0.8080755649899003,17574991,403BA0140
403BA0171,2008-05-19T07:00:00Z,0.969413708726403,17567767,403BA0171
404S18666,2011-06-15T07:00:00Z,0.6772523929245318,20364695,404S18666
404S13416,2011-06-08T07:00:00Z,0.5465920179034647,20364949,404S13416
403S02764,2011-06-14T07:00:00Z,0.46927966424979717,17574353,403S02764
404S11880,2011-06-07T07:00:00Z,0.4755770030213491,20364891,404S11880
403S01728,2011-07-13T07:00:00Z,0.695762467241462,17569947,403S01728
403S07024,2012-06-13T07:00:00Z,0.7201684822715103,17569679,403S07024
404S25298,2012-06-20T07:00:00Z,0.4824698764045179,20365167,404S25298
404S34120,2012-06-21T07:00:00Z,0.7672405764042006,948070152,404S34120
404S32468,2012-06-26T07:00:00Z,0.7766402164333533,20364957,404S32468
403S07227,2012-06-27T07:00:00Z,1.0349223718941538,17567931,403S07227
404S27470,2012-06-19T07:00:00Z,0.7650089559516532,20364695,404S27470
404S33670,2012-06-19T07:00:00Z,0.7385514065305496,20364725,404S33670
404S31468,2012-06-19T07:00:00Z,0.6764460450340244,20364695,404S31468
403S06139,2012-06-27T07:00:00Z,0.7372876425432391,17568009,403S06139
403WE0682,2015-06-09T07:00:00Z,0.6234504501402106,17569981,403WE0682
404R4S009,2015-04-30T07:00:00Z,0.8245305860847025,20364683,404R4S009
403R4S211,2015-04-28T07:00:00Z,0.6021174274075737,17569947,403R4S211
403CE0188,2015-06-10T07:00:00Z,0.9930251815939476,17573663,403CE0188
404R4S070,2015-05-27T07:00:00Z,1.1344758488583127,20365129,404R4S070
403WE0535,2015-06-10T07:00:00Z,0.8827373003567887,17574539,403WE0535
403BA0136,2014-06-17T07:00:00Z,0.8017018552165406,17570387,403BA0136
403WE0535,2016-05-24T07:00:00Z,0.8821589323088654,17574539,403WE0535
403WE0534,2017-07-17T07:00:00Z,0.744735386915506,17569679,403WE0534
403WE0682,2016-05-25T07:00:00Z,0.7743266339003089,17569981,403WE0682
404R4S082,2017-08-09T07:00:00Z,0.858908360959105,20364991,404R4S082
404BA1144,2018-06-11T07:00:00Z,NA,20365109,404BA1144
403WE0560,2018-06-04T07:00:00Z,NA,17567993,403WE0560
404BA1128,2017-08-09T07:00:00Z,0.455648821051657,20364949,NA
801S04078,2012-07-11T07:00:00Z,0.5711459625873676,22560356,801S04078
802S03234,2011-06-28T07:00:00Z,0.9646187303695894,22535454,802S03234
801S00903,2011-07-06T07:00:00Z,0.9018886207170048,22559662,801S00903
801S04471,2012-07-09T07:00:00Z,0.737422224407963,22555908,801S04471
802S33361,2012-06-05T07:00:00Z,0.9195344052968252,22536092,802S33361
801S03111,2012-06-06T07:00:00Z,1.001156900108496,22554696,801S03111
801S03488,2012-06-06T07:00:00Z,0.5232154834502412,22554684,801S03488
801S10259,2012-06-07T07:00:00Z,0.6548805073280618,20355506,801S10259
801S02947,2014-06-16T07:00:00Z,0.7223647189971514,20355372,801S02947
801S03971,2014-06-16T07:00:00Z,0.6932585991245133,20355412,801S03971
801LYC600,2014-06-23T07:00:00Z,0.8741189327501431,24843846,801LYC600
412M08647,2019-07-16T07:00:00Z,NA,22514600,412M08647
SMC00318,2019-08-07T07:00:00Z,NA,22518274,SMC00318
SMC01004,2019-07-15T07:00:00Z,NA,22515822,SMC01004
412M08646,2019-07-16T07:00:00Z,NA,22515818,412M08646
412CE0232,2019-07-15T07:00:00Z,NA,22515812,412CE0232
412WE0552,2019-07-23T07:00:00Z,NA,22514712,412WE0552
412M08641,2019-07-09T07:00:00Z,NA,22514496,412M08641
412M08645,2019-07-15T07:00:00Z,NA,22515734,412M08645
SMC09534,2018-07-10T07:00:00Z,NA,22525157,SMC09534
SMC16832,2018-07-10T07:00:00Z,NA,22525157,SMC16832
SMC02656,2018-08-06T07:00:00Z,NA,22523199,SMC02656
405CE0280,2018-07-02T07:00:00Z,NA,22522879,405CE0280
SMC08766,2018-07-10T07:00:00Z,NA,22525157,SMC08766
SMC00480,2018-07-02T07:00:00Z,NA,22524653,SMC00480
SMC02976,2018-07-09T07:00:00Z,NA,22524613,SMC02976
SGLT506,2018-07-02T07:00:00Z,NA,22524847,SGLT506
SMC20032,2019-07-22T07:00:00Z,NA,22525157,SMC20032
405CE0280,2019-08-05T07:00:00Z,NA,22522879,405CE0280
SGLT506,2019-07-10T07:00:00Z,NA,22524847,SGLT506
402M00058,2019-06-10T07:00:00Z,NA,17586634,402M00058
402M00110,2019-06-10T07:00:00Z,NA,17586760,402M00110
408M03111,2019-07-25T07:00:00Z,NA,17562626,408M03111
402M00127,2019-06-10T07:00:00Z,NA,17586736,402M00127
